datetime,count
2011-07-23 04:00:00,11.98
2011-07-23 05:00:00,10.88
2011-07-23 06:00:00,32.82
2011-07-23 07:00:00,66.94
2011-07-23 08:00:00,146.16
2011-07-23 09:00:00,236.42
2011-07-23 10:00:00,372.32
2011-07-23 11:00:00,423.76
2011-07-23 12:00:00,366.86
2011-07-23 13:00:00,353.22
2011-07-23 14:00:00,343.82
2011-07-23 15:00:00,328.14
2011-07-23 16:00:00,379.7
2011-07-23 17:00:00,380.18
2011-07-23 18:00:00,426.56
2011-07-23 19:00:00,329.2
2011-07-23 20:00:00,345.02
2011-07-23 21:00:00,310.01
2011-07-23 22:00:00,227.62
2011-07-23 23:00:00,152.58
2011-07-24 00:00:00,152.2
2011-07-24 01:00:00,92.5
2011-07-24 02:00:00,85.32
2011-07-24 03:00:00,34.52
2011-07-24 04:00:00,11.86
2011-07-24 05:00:00,10.82
2011-07-24 06:00:00,34.82
2011-07-24 07:00:00,64.7
2011-07-24 08:00:00,144.58
2011-07-24 09:00:00,274.28
2011-07-24 10:00:00,369.66
2011-07-24 11:00:00,396.86
2011-07-24 12:00:00,377.12
2011-07-24 13:00:00,431.34
2011-07-24 14:00:00,406.16
2011-07-24 15:00:00,355.76
2011-07-24 16:00:00,401.46
2011-07-24 17:00:00,418.04
2011-07-24 18:00:00,412.66
2011-07-24 19:00:00,406.68
2011-07-24 20:00:00,347.66
2011-07-24 21:00:00,263.05
2011-07-24 22:00:00,211.17
2011-07-24 23:00:00,157.28
2011-07-25 00:00:00,52.288000000000004
2011-07-25 01:00:00,18.3
2011-07-25 02:00:00,6.38
2011-07-25 03:00:00,4.53
2011-07-25 04:00:00,6.56
2011-07-25 05:00:00,31.06
2011-07-25 06:00:00,138.56
2011-07-25 07:00:00,392.1
2011-07-25 08:00:00,546.02
2011-07-25 09:00:00,289.56
2011-07-25 10:00:00,164.46
2011-07-25 11:00:00,158.74
2011-07-25 12:00:00,192.24
2011-07-25 13:00:00,198.8
2011-07-25 14:00:00,156.18
2011-07-25 15:00:00,145.86
2011-07-25 16:00:00,231.22
2011-07-25 17:00:00,613.16
2011-07-25 18:00:00,620.26
2011-07-25 19:00:00,463.02
2011-07-25 20:00:00,306.74
2011-07-25 21:00:00,220.68
2011-07-25 22:00:00,172.9
2011-07-25 23:00:00,141.7
2011-07-26 00:00:00,33.18
2011-07-26 01:00:00,24.16
2011-07-26 02:00:00,8.28
2011-07-26 03:00:00,5.92
2011-07-26 04:00:00,7.22
2011-07-26 05:00:00,34.1
2011-07-26 06:00:00,151.6
2011-07-26 07:00:00,386.56
2011-07-26 08:00:00,480.2
2011-07-26 09:00:00,230.96
2011-07-26 10:00:00,166.52
2011-07-26 11:00:00,204.28
2011-07-26 12:00:00,249.6
2011-07-26 13:00:00,197.98
2011-07-26 14:00:00,193.26
2011-07-26 15:00:00,197.58
2011-07-26 16:00:00,342.7
2011-07-26 17:00:00,576.74
2011-07-26 18:00:00,593.52
2011-07-26 19:00:00,376.72
2011-07-26 20:00:00,340.84
2011-07-26 21:00:00,303.84
2011-07-26 22:00:00,237.8
2011-07-26 23:00:00,133.76
2011-07-27 00:00:00,72.58666666666666
2011-07-27 01:00:00,21.42
2011-07-27 02:00:00,12.32
2011-07-27 03:00:00,5.28
2011-07-27 04:00:00,6.935
2011-07-27 05:00:00,28.92
2011-07-27 06:00:00,121.24
2011-07-27 07:00:00,329.42
2011-07-27 08:00:00,486.94
2011-07-27 09:00:00,249.44
2011-07-27 10:00:00,173.24
2011-07-27 11:00:00,202.38
2011-07-27 12:00:00,238.56
2011-07-27 13:00:00,203.92
2011-07-27 14:00:00,236.26
2011-07-27 15:00:00,266.18
2011-07-27 16:00:00,338.94
2011-07-27 17:00:00,614.26
2011-07-27 18:00:00,637.5
2011-07-27 19:00:00,487.04
2011-07-27 20:00:00,383.5
2011-07-27 21:00:00,305.38
2011-07-27 22:00:00,238.54
2011-07-27 23:00:00,115.5
2011-07-28 00:00:00,73.0
2011-07-28 01:00:00,20.16
2011-07-28 02:00:00,11.94
2011-07-28 03:00:00,6.4
2011-07-28 04:00:00,6.773333333333333
2011-07-28 05:00:00,33.28
2011-07-28 06:00:00,149.16
2011-07-28 07:00:00,395.79
2011-07-28 08:00:00,534.4
2011-07-28 09:00:00,217.44
2011-07-28 10:00:00,149.06
2011-07-28 11:00:00,162.64
2011-07-28 12:00:00,163.6
2011-07-28 13:00:00,180.86
2011-07-28 14:00:00,225.08
2011-07-28 15:00:00,179.02
2011-07-28 16:00:00,304.42
2011-07-28 17:00:00,685.24
2011-07-28 18:00:00,580.1314285714285
2011-07-28 19:00:00,427.24
2011-07-28 20:00:00,357.9
2011-07-28 21:00:00,261.25
2011-07-28 22:00:00,181.05
2011-07-28 23:00:00,144.3
2011-07-29 00:00:00,40.18
2011-07-29 01:00:00,19.64
2011-07-29 02:00:00,7.14
2011-07-29 03:00:00,4.53
2011-07-29 04:00:00,6.615
2011-07-29 05:00:00,29.44
2011-07-29 06:00:00,142.44
2011-07-29 07:00:00,372.92
2011-07-29 08:00:00,553.46
2011-07-29 09:00:00,278.92
2011-07-29 10:00:00,168.34
2011-07-29 11:00:00,191.66
2011-07-29 12:00:00,214.58
2011-07-29 13:00:00,224.82
2011-07-29 14:00:00,227.68
2011-07-29 15:00:00,215.74
2011-07-29 16:00:00,346.24
2011-07-29 17:00:00,554.2714285714286
2011-07-29 18:00:00,533.5314285714286
2011-07-29 19:00:00,455.3
2011-07-29 20:00:00,373.8
2011-07-29 21:00:00,285.34
2011-07-29 22:00:00,197.475
2011-07-29 23:00:00,109.4
2011-07-30 00:00:00,151.58
2011-07-30 01:00:00,95.6
2011-07-30 02:00:00,75.02
2011-07-30 03:00:00,42.64
2011-07-30 04:00:00,11.7
2011-07-30 05:00:00,14.64
2011-07-30 06:00:00,28.78
2011-07-30 07:00:00,65.12
2011-07-30 08:00:00,143.48
2011-07-30 09:00:00,235.68
2011-07-30 10:00:00,342.06
2011-07-30 11:00:00,380.16
2011-07-30 12:00:00,397.98
2011-07-30 13:00:00,425.86
2011-07-30 14:00:00,443.9
2011-07-30 15:00:00,454.62
2011-07-30 16:00:00,420.9
2011-07-30 17:00:00,390.26
2011-07-30 18:00:00,376.4
2011-07-30 19:00:00,399.22
2011-07-30 20:00:00,324.36
2011-07-30 21:00:00,244.11
2011-07-30 22:00:00,231.26
2011-07-30 23:00:00,128.7
2011-07-31 00:00:00,155.14
2011-07-31 01:00:00,98.24
2011-07-31 02:00:00,90.6
2011-07-31 03:00:00,32.22
2011-07-31 04:00:00,11.5
2011-07-31 05:00:00,12.98
2011-07-31 06:00:00,29.62
2011-07-31 07:00:00,66.82
2011-07-31 08:00:00,137.42
2011-07-31 09:00:00,238.34
2011-07-31 10:00:00,345.42
2011-07-31 11:00:00,400.84
2011-07-31 12:00:00,424.74
2011-07-31 13:00:00,428.92
2011-07-31 14:00:00,431.78
2011-07-31 15:00:00,388.36
2011-07-31 16:00:00,371.16
2011-07-31 17:00:00,390.46
2011-07-31 18:00:00,439.36
2011-07-31 19:00:00,334.68
2011-07-31 20:00:00,304.34
2011-07-31 21:00:00,247.98
2011-07-31 22:00:00,188.22
2011-07-31 23:00:00,95.36
2011-08-20 00:00:00,133.34
2011-08-20 01:00:00,103.78
2011-08-20 02:00:00,76.16
2011-08-20 03:00:00,38.3
2011-08-20 04:00:00,11.34
2011-08-20 05:00:00,17.52
2011-08-20 06:00:00,22.74
2011-08-20 07:00:00,51.16
2011-08-20 08:00:00,114.04
2011-08-20 09:00:00,244.72
2011-08-20 10:00:00,376.48
2011-08-20 11:00:00,435.52
2011-08-20 12:00:00,416.74
2011-08-20 13:00:00,435.26
2011-08-20 14:00:00,477.26
2011-08-20 15:00:00,494.86
2011-08-20 16:00:00,444.24
2011-08-20 17:00:00,395.88
2011-08-20 18:00:00,355.92
2011-08-20 19:00:00,330.56
2011-08-20 20:00:00,307.64
2011-08-20 21:00:00,225.84
2011-08-20 22:00:00,176.07
2011-08-20 23:00:00,103.54
2011-08-21 00:00:00,156.18
2011-08-21 01:00:00,108.06
2011-08-21 02:00:00,69.86
2011-08-21 03:00:00,38.6
2011-08-21 04:00:00,12.5
2011-08-21 05:00:00,12.36
2011-08-21 06:00:00,28.72
2011-08-21 07:00:00,66.74
2011-08-21 08:00:00,104.04
2011-08-21 09:00:00,206.24
2011-08-21 10:00:00,288.7
2011-08-21 11:00:00,381.6
2011-08-21 12:00:00,401.3
2011-08-21 13:00:00,455.42
2011-08-21 14:00:00,322.56
2011-08-21 15:00:00,298.58
2011-08-21 16:00:00,340.6
2011-08-21 17:00:00,308.72
2011-08-21 18:00:00,286.6
2011-08-21 19:00:00,323.56
2011-08-21 20:00:00,249.12
2011-08-21 21:00:00,216.3
2011-08-21 22:00:00,180.44
2011-08-21 23:00:00,110.6
2011-08-22 00:00:00,44.22
2011-08-22 01:00:00,27.08
2011-08-22 02:00:00,10.82
2011-08-22 03:00:00,4.86
2011-08-22 04:00:00,5.7
2011-08-22 05:00:00,28.02
2011-08-22 06:00:00,117.66
2011-08-22 07:00:00,330.38
2011-08-22 08:00:00,521.5
2011-08-22 09:00:00,242.16
2011-08-22 10:00:00,157.26
2011-08-22 11:00:00,172.04
2011-08-22 12:00:00,268.42
2011-08-22 13:00:00,260.64
2011-08-22 14:00:00,272.16
2011-08-22 15:00:00,231.46
2011-08-22 16:00:00,393.8
2011-08-22 17:00:00,611.14
2011-08-22 18:00:00,616.46
2011-08-22 19:00:00,489.12
2011-08-22 20:00:00,349.22
2011-08-22 21:00:00,249.1
2011-08-22 22:00:00,177.1
2011-08-22 23:00:00,134.12
2011-08-23 00:00:00,47.3
2011-08-23 01:00:00,21.52
2011-08-23 02:00:00,12.48
2011-08-23 03:00:00,5.58
2011-08-23 04:00:00,6.08
2011-08-23 05:00:00,28.2
2011-08-23 06:00:00,125.58
2011-08-23 07:00:00,317.08
2011-08-23 08:00:00,618.62
2011-08-23 09:00:00,294.0
2011-08-23 10:00:00,179.76
2011-08-23 11:00:00,199.8
2011-08-23 12:00:00,301.52
2011-08-23 13:00:00,294.76
2011-08-23 14:00:00,263.1
2011-08-23 15:00:00,271.9
2011-08-23 16:00:00,393.44
2011-08-23 17:00:00,757.74
2011-08-23 18:00:00,686.8
2011-08-23 19:00:00,473.6933333333334
2011-08-23 20:00:00,367.74
2011-08-23 21:00:00,246.3
2011-08-23 22:00:00,209.46
2011-08-23 23:00:00,152.34
2011-08-24 00:00:00,50.24
2011-08-24 01:00:00,24.3
2011-08-24 02:00:00,13.605
2011-08-24 03:00:00,7.76
2011-08-24 04:00:00,7.88
2011-08-24 05:00:00,31.52
2011-08-24 06:00:00,141.48
2011-08-24 07:00:00,379.82
2011-08-24 08:00:00,560.78
2011-08-24 09:00:00,265.42
2011-08-24 10:00:00,137.0
2011-08-24 11:00:00,169.52
2011-08-24 12:00:00,208.28
2011-08-24 13:00:00,206.28
2011-08-24 14:00:00,213.42
2011-08-24 15:00:00,250.24
2011-08-24 16:00:00,297.54
2011-08-24 17:00:00,564.88
2011-08-24 18:00:00,586.24
2011-08-24 19:00:00,426.27333333333337
2011-08-24 20:00:00,322.92
2011-08-24 21:00:00,284.38
2011-08-24 22:00:00,169.0
2011-08-24 23:00:00,146.06
2011-08-25 00:00:00,53.68
2011-08-25 01:00:00,19.58
2011-08-25 02:00:00,9.33
2011-08-25 03:00:00,6.52
2011-08-25 04:00:00,8.22
2011-08-25 05:00:00,32.0
2011-08-25 06:00:00,128.14
2011-08-25 07:00:00,338.58
2011-08-25 08:00:00,498.98333333333335
2011-08-25 09:00:00,253.1
2011-08-25 10:00:00,144.02
2011-08-25 11:00:00,154.64
2011-08-25 12:00:00,125.7
2011-08-25 13:00:00,148.34
2011-08-25 14:00:00,192.7
2011-08-25 15:00:00,204.08
2011-08-25 16:00:00,239.5
2011-08-25 17:00:00,454.8
2011-08-25 18:00:00,452.46
2011-08-25 19:00:00,299.7
2011-08-25 20:00:00,302.34
2011-08-25 21:00:00,214.16
2011-08-25 22:00:00,166.9
2011-08-25 23:00:00,154.9
2011-08-26 00:00:00,54.36
2011-08-26 01:00:00,21.36
2011-08-26 02:00:00,9.46
2011-08-26 03:00:00,6.44
2011-08-26 04:00:00,7.013333333333333
2011-08-26 05:00:00,28.32
2011-08-26 06:00:00,125.94
2011-08-26 07:00:00,341.49
2011-08-26 08:00:00,600.58
2011-08-26 09:00:00,323.4
2011-08-26 10:00:00,192.74
2011-08-26 11:00:00,202.18
2011-08-26 12:00:00,213.88
2011-08-26 13:00:00,256.28
2011-08-26 14:00:00,236.96
2011-08-26 15:00:00,234.4
2011-08-26 16:00:00,362.52
2011-08-26 17:00:00,626.82
2011-08-26 18:00:00,683.8
2011-08-26 19:00:00,320.3
2011-08-26 20:00:00,263.56
2011-08-26 21:00:00,256.82
2011-08-26 22:00:00,205.11
2011-08-26 23:00:00,142.86
2011-08-27 00:00:00,164.98
2011-08-27 01:00:00,87.56
2011-08-27 02:00:00,69.84
2011-08-27 03:00:00,42.18
2011-08-27 04:00:00,11.08
2011-08-27 05:00:00,12.64
2011-08-27 06:00:00,35.84
2011-08-27 07:00:00,57.06
2011-08-27 08:00:00,135.6
2011-08-27 09:00:00,263.4
2011-08-27 10:00:00,336.22
2011-08-27 11:00:00,242.44
2011-08-27 12:00:00,298.58
2011-08-27 13:00:00,309.3
2011-08-27 14:00:00,252.12
2011-08-27 15:00:00,258.88
2011-08-27 16:00:00,207.38
2011-08-27 17:00:00,142.22
2011-08-28 07:00:00,87.9
2011-08-28 08:00:00,152.98
2011-08-28 09:00:00,299.9
2011-08-28 10:00:00,431.96
2011-08-28 11:00:00,449.96
2011-08-28 12:00:00,489.06
2011-08-28 13:00:00,532.7
2011-08-28 14:00:00,526.4
2011-08-28 15:00:00,533.06
2011-08-28 16:00:00,482.9
2011-08-28 17:00:00,543.28
2011-08-28 18:00:00,501.32
2011-08-28 19:00:00,364.86
2011-08-28 20:00:00,317.62
2011-08-28 21:00:00,249.72
2011-08-28 22:00:00,197.16
2011-08-28 23:00:00,104.66
2011-08-29 00:00:00,62.74
2011-08-29 01:00:00,23.98
2011-08-29 02:00:00,10.3
2011-08-29 03:00:00,7.84
2011-08-29 04:00:00,7.015
2011-08-29 05:00:00,30.66
2011-08-29 06:00:00,142.616
2011-08-29 07:00:00,429.28
2011-08-29 08:00:00,553.18
2011-08-29 09:00:00,312.84
2011-08-29 10:00:00,192.14
2011-08-29 11:00:00,236.98
2011-08-29 12:00:00,299.56
2011-08-29 13:00:00,277.24
2011-08-29 14:00:00,261.58
2011-08-29 15:00:00,285.72
2011-08-29 16:00:00,392.1
2011-08-29 17:00:00,652.62
2011-08-29 18:00:00,603.76
2011-08-29 19:00:00,481.98
2011-08-29 20:00:00,364.12
2011-08-29 21:00:00,249.16
2011-08-29 22:00:00,209.46
2011-08-29 23:00:00,164.74
2011-08-30 00:00:00,60.28
2011-08-30 01:00:00,29.44
2011-08-30 02:00:00,11.86
2011-08-30 03:00:00,6.96
2011-08-30 04:00:00,8.34
2011-08-30 05:00:00,36.08
2011-08-30 06:00:00,148.66
2011-08-30 07:00:00,441.0
2011-08-30 08:00:00,558.1
2011-08-30 09:00:00,255.6
2011-08-30 10:00:00,137.76
2011-08-30 11:00:00,186.72
2011-08-30 12:00:00,297.84
2011-08-30 13:00:00,304.26
2011-08-30 14:00:00,269.32
2011-08-30 15:00:00,274.56
2011-08-30 16:00:00,476.38
2011-08-30 17:00:00,707.74
2011-08-30 18:00:00,657.66
2011-08-30 19:00:00,461.24
2011-08-30 20:00:00,311.72
2011-08-30 21:00:00,254.66
2011-08-30 22:00:00,206.1
2011-08-30 23:00:00,150.46
2011-08-31 00:00:00,56.42
2011-08-31 01:00:00,21.0
2011-08-31 02:00:00,18.92
2011-08-31 03:00:00,7.526666666666666
2011-08-31 04:00:00,7.886666666666667
2011-08-31 05:00:00,33.7
2011-08-31 06:00:00,143.78
2011-08-31 07:00:00,345.64
2011-08-31 08:00:00,574.7
2011-08-31 09:00:00,249.56
2011-08-31 10:00:00,163.4
2011-08-31 11:00:00,176.88
2011-08-31 12:00:00,265.02
2011-08-31 13:00:00,321.96
2011-08-31 14:00:00,297.6
2011-08-31 15:00:00,292.44
2011-08-31 16:00:00,377.98
2011-08-31 17:00:00,645.34
2011-08-31 18:00:00,704.42
2011-08-31 19:00:00,467.5
2011-08-31 20:00:00,402.42
2011-08-31 21:00:00,235.44
2011-08-31 22:00:00,210.62
2011-08-31 23:00:00,127.04
2011-09-20 00:00:00,42.9
2011-09-20 01:00:00,10.3
2011-09-20 02:00:00,5.14
2011-09-20 03:00:00,5.46
2011-09-20 04:00:00,5.74
2011-09-20 05:00:00,24.36
2011-09-20 06:00:00,122.2
2011-09-20 07:00:00,392.402
2011-09-20 08:00:00,238.28
2011-09-20 09:00:00,123.23
2011-09-20 10:00:00,71.9
2011-09-20 11:00:00,80.36
2011-09-20 12:00:00,103.96
2011-09-20 13:00:00,105.1
2011-09-20 14:00:00,173.4
2011-09-20 15:00:00,174.78
2011-09-20 16:00:00,214.62
2011-09-20 17:00:00,308.44
2011-09-20 18:00:00,291.52
2011-09-20 19:00:00,245.66
2011-09-20 20:00:00,193.4
2011-09-20 21:00:00,149.06
2011-09-20 22:00:00,142.46
2011-09-20 23:00:00,107.46
2011-09-21 00:00:00,34.338
2011-09-21 01:00:00,12.86
2011-09-21 02:00:00,5.86
2011-09-21 03:00:00,4.68
2011-09-21 04:00:00,6.34
2011-09-21 05:00:00,14.48
2011-09-21 06:00:00,94.4
2011-09-21 07:00:00,378.80199999999996
2011-09-21 08:00:00,465.24
2011-09-21 09:00:00,206.3
2011-09-21 10:00:00,144.38
2011-09-21 11:00:00,143.72
2011-09-21 12:00:00,169.26
2011-09-21 13:00:00,251.46
2011-09-21 14:00:00,242.2266666666667
2011-09-21 15:00:00,249.2866666666667
2011-09-21 16:00:00,340.86
2011-09-21 17:00:00,578.54
2011-09-21 18:00:00,296.74
2011-09-21 19:00:00,338.52
2011-09-21 20:00:00,186.18
2011-09-21 21:00:00,123.16
2011-09-21 22:00:00,140.18
2011-09-21 23:00:00,113.84
2011-09-22 00:00:00,32.428000000000004
2011-09-22 01:00:00,11.77
2011-09-22 02:00:00,6.02
2011-09-22 03:00:00,5.92
2011-09-22 04:00:00,6.02
2011-09-22 05:00:00,22.48
2011-09-22 06:00:00,103.1
2011-09-22 07:00:00,398.095
2011-09-22 08:00:00,452.54
2011-09-22 09:00:00,266.88
2011-09-22 10:00:00,177.8
2011-09-22 11:00:00,162.82
2011-09-22 12:00:00,144.36
2011-09-22 13:00:00,141.46
2011-09-22 14:00:00,141.6
2011-09-22 15:00:00,143.96
2011-09-22 16:00:00,340.88
2011-09-22 17:00:00,424.0
2011-09-22 18:00:00,297.14
2011-09-22 19:00:00,290.78
2011-09-22 20:00:00,143.0
2011-09-22 21:00:00,149.84
2011-09-22 22:00:00,156.36
2011-09-22 23:00:00,99.52
2011-09-23 00:00:00,30.04
2011-09-23 01:00:00,12.15
2011-09-23 02:00:00,6.18
2011-09-23 03:00:00,7.84
2011-09-23 04:00:00,4.42
2011-09-23 05:00:00,25.62
2011-09-23 06:00:00,140.54
2011-09-23 07:00:00,158.6
2011-09-23 08:00:00,219.72
2011-09-23 09:00:00,124.32
2011-09-23 10:00:00,78.36
2011-09-23 11:00:00,79.8
2011-09-23 12:00:00,79.72
2011-09-23 13:00:00,61.9
2011-09-23 14:00:00,65.18
2011-09-23 15:00:00,88.7
2011-09-23 16:00:00,253.94
2011-09-23 17:00:00,340.2
2011-09-23 18:00:00,341.78
2011-09-23 19:00:00,276.68
2011-09-23 20:00:00,196.44
2011-09-23 21:00:00,175.84
2011-09-23 22:00:00,179.16
2011-09-23 23:00:00,78.0
2011-09-24 00:00:00,141.2
2011-09-24 01:00:00,88.08
2011-09-24 02:00:00,70.46
2011-09-24 03:00:00,36.946666666666665
2011-09-24 04:00:00,10.96
2011-09-24 05:00:00,14.78
2011-09-24 06:00:00,13.36
2011-09-24 07:00:00,47.36
2011-09-24 08:00:00,127.94
2011-09-24 09:00:00,183.22
2011-09-24 10:00:00,305.3
2011-09-24 11:00:00,320.46
2011-09-24 12:00:00,325.9
2011-09-24 13:00:00,358.68
2011-09-24 14:00:00,344.02
2011-09-24 15:00:00,353.9
2011-09-24 16:00:00,348.4
2011-09-24 17:00:00,337.22
2011-09-24 18:00:00,341.04
2011-09-24 19:00:00,274.18
2011-09-24 20:00:00,215.56
2011-09-24 21:00:00,151.24
2011-09-24 22:00:00,115.88
2011-09-24 23:00:00,102.16
2011-09-25 00:00:00,103.68
2011-09-25 01:00:00,88.2
2011-09-25 02:00:00,63.9
2011-09-25 03:00:00,37.57333333333333
2011-09-25 04:00:00,9.86
2011-09-25 05:00:00,17.7
2011-09-25 06:00:00,19.3
2011-09-25 07:00:00,39.74
2011-09-25 08:00:00,126.14
2011-09-25 09:00:00,217.15333333333336
2011-09-25 10:00:00,303.48
2011-09-25 11:00:00,333.48
2011-09-25 12:00:00,339.34
2011-09-25 13:00:00,353.72
2011-09-25 14:00:00,315.74
2011-09-25 15:00:00,323.82
2011-09-25 16:00:00,424.66
2011-09-25 17:00:00,408.86
2011-09-25 18:00:00,406.64
2011-09-25 19:00:00,231.94
2011-09-25 20:00:00,209.84
2011-09-25 21:00:00,151.96
2011-09-25 22:00:00,137.64
2011-09-25 23:00:00,100.42
2011-09-26 00:00:00,39.6
2011-09-26 01:00:00,19.496
2011-09-26 02:00:00,7.9
2011-09-26 03:00:00,7.18
2011-09-26 04:00:00,5.953333333333332
2011-09-26 05:00:00,33.96
2011-09-26 06:00:00,140.54
2011-09-26 07:00:00,366.055
2011-09-26 08:00:00,521.84
2011-09-26 09:00:00,322.3
2011-09-26 10:00:00,180.2
2011-09-26 11:00:00,186.34
2011-09-26 12:00:00,148.76
2011-09-26 13:00:00,248.84
2011-09-26 14:00:00,297.58
2011-09-26 15:00:00,269.56
2011-09-26 16:00:00,363.56
2011-09-26 17:00:00,698.58
2011-09-26 18:00:00,357.8
2011-09-26 19:00:00,278.68
2011-09-26 20:00:00,216.66
2011-09-26 21:00:00,214.32
2011-09-26 22:00:00,189.56
2011-09-26 23:00:00,136.44
2011-09-27 00:00:00,41.59
2011-09-27 01:00:00,20.78
2011-09-27 02:00:00,8.68
2011-09-27 03:00:00,7.18
2011-09-27 04:00:00,3.84
2011-09-27 05:00:00,18.84
2011-09-27 06:00:00,146.96
2011-09-27 07:00:00,403.875
2011-09-27 08:00:00,614.74
2011-09-27 09:00:00,164.88
2011-09-27 10:00:00,89.28
2011-09-27 11:00:00,142.28
2011-09-27 12:00:00,140.74
2011-09-27 13:00:00,248.72
2011-09-27 14:00:00,151.88
2011-09-27 15:00:00,132.5
2011-09-27 16:00:00,268.5
2011-09-27 17:00:00,354.46
2011-09-27 18:00:00,292.36
2011-09-27 19:00:00,268.3
2011-09-27 20:00:00,275.84
2011-09-27 21:00:00,173.24
2011-09-27 22:00:00,141.88
2011-09-27 23:00:00,141.74
2011-09-28 00:00:00,40.84
2011-09-28 01:00:00,18.97
2011-09-28 02:00:00,7.72
2011-09-28 03:00:00,6.42
2011-09-28 04:00:00,7.908333333333332
2011-09-28 05:00:00,24.9
2011-09-28 06:00:00,84.58
2011-09-28 07:00:00,123.5
2011-09-28 08:00:00,250.68
2011-09-28 09:00:00,140.95
2011-09-28 10:00:00,86.4
2011-09-28 11:00:00,159.5
2011-09-28 12:00:00,142.46
2011-09-28 13:00:00,247.58
2011-09-28 14:00:00,255.26
2011-09-28 15:00:00,293.56
2011-09-28 16:00:00,388.98
2011-09-28 17:00:00,769.12
2011-09-28 18:00:00,385.12
2011-09-28 19:00:00,288.66
2011-09-28 20:00:00,130.96
2011-09-28 21:00:00,160.68
2011-09-28 22:00:00,141.88
2011-09-28 23:00:00,112.98
2011-09-29 00:00:00,34.18
2011-09-29 01:00:00,9.45
2011-09-29 02:00:00,5.98
2011-09-29 03:00:00,5.9
2011-09-29 04:00:00,6.996666666666667
2011-09-29 05:00:00,31.1
2011-09-29 06:00:00,135.1
2011-09-29 07:00:00,380.295
2011-09-29 08:00:00,555.78
2011-09-29 09:00:00,263.24
2011-09-29 10:00:00,180.78
2011-09-29 11:00:00,228.96
2011-09-29 12:00:00,311.06
2011-09-29 13:00:00,293.36
2011-09-29 14:00:00,242.36
2011-09-29 15:00:00,258.82
2011-09-29 16:00:00,449.36
2011-09-29 17:00:00,690.14
2011-09-29 18:00:00,873.04
2011-09-29 19:00:00,512.68
2011-09-29 20:00:00,376.24
2011-09-29 21:00:00,256.6
2011-09-29 22:00:00,190.9
2011-09-29 23:00:00,96.2
2011-09-30 00:00:00,41.6
2011-09-30 01:00:00,21.44
2011-09-30 02:00:00,7.96
2011-09-30 03:00:00,7.98
2011-09-30 04:00:00,6.84
2011-09-30 05:00:00,43.58
2011-09-30 06:00:00,137.26
2011-09-30 07:00:00,360.861
2011-09-30 08:00:00,565.12
2011-09-30 09:00:00,286.56
2011-09-30 10:00:00,204.18
2011-09-30 11:00:00,220.64
2011-09-30 12:00:00,304.72
2011-09-30 13:00:00,249.98
2011-09-30 14:00:00,247.08
2011-09-30 15:00:00,228.22
2011-09-30 16:00:00,353.7
2011-09-30 17:00:00,592.86
2011-09-30 18:00:00,615.96
2011-09-30 19:00:00,319.46
2011-09-30 20:00:00,315.9
2011-09-30 21:00:00,229.02
2011-09-30 22:00:00,133.84
2011-09-30 23:00:00,106.64
2011-10-20 00:00:00,29.26
2011-10-20 01:00:00,14.0
2011-10-20 02:00:00,7.66
2011-10-20 03:00:00,6.64
2011-10-20 04:00:00,7.24
2011-10-20 05:00:00,33.58
2011-10-20 06:00:00,126.44
2011-10-20 07:00:00,348.48
2011-10-20 08:00:00,546.92
2011-10-20 09:00:00,244.2
2011-10-20 10:00:00,161.32
2011-10-20 11:00:00,212.22
2011-10-20 12:00:00,236.12
2011-10-20 13:00:00,262.38
2011-10-20 14:00:00,228.14
2011-10-20 15:00:00,214.32
2011-10-20 16:00:00,349.66
2011-10-20 17:00:00,640.68
2011-10-20 18:00:00,642.74
2011-10-20 19:00:00,454.36
2011-10-20 20:00:00,309.46
2011-10-20 21:00:00,198.54
2011-10-20 22:00:00,162.26
2011-10-20 23:00:00,110.5
2011-10-21 00:00:00,44.02
2011-10-21 01:00:00,23.18
2011-10-21 02:00:00,11.12
2011-10-21 03:00:00,6.52
2011-10-21 04:00:00,7.52
2011-10-21 05:00:00,27.5
2011-10-21 06:00:00,135.54
2011-10-21 07:00:00,325.7
2011-10-21 08:00:00,563.04
2011-10-21 09:00:00,324.401
2011-10-21 10:00:00,179.9
2011-10-21 11:00:00,218.32
2011-10-21 12:00:00,265.82
2011-10-21 13:00:00,238.76
2011-10-21 14:00:00,320.58
2011-10-21 15:00:00,265.02
2011-10-21 16:00:00,336.32666666666665
2011-10-21 17:00:00,674.92
2011-10-21 18:00:00,621.46
2011-10-21 19:00:00,450.78
2011-10-21 20:00:00,316.24
2011-10-21 21:00:00,223.64
2011-10-21 22:00:00,168.46
2011-10-21 23:00:00,105.7
2011-10-22 00:00:00,108.46
2011-10-22 01:00:00,91.66
2011-10-22 02:00:00,69.46
2011-10-22 03:00:00,28.59333333333333
2011-10-22 04:00:00,8.84
2011-10-22 05:00:00,11.48
2011-10-22 06:00:00,25.16
2011-10-22 07:00:00,59.42
2011-10-22 08:00:00,121.56
2011-10-22 09:00:00,258.16
2011-10-22 10:00:00,331.6
2011-10-22 11:00:00,345.8
2011-10-22 12:00:00,412.64
2011-10-22 13:00:00,582.62
2011-10-22 14:00:00,456.42
2011-10-22 15:00:00,378.38
2011-10-22 16:00:00,524.42
2011-10-22 17:00:00,395.0
